title,artist,bpm,nrgy,dnce,dB,live,val,dur,acous,spch,pop
South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,2.9029126213592233,3.5306122448979593,4.546391752577319,4.724137931034482,1.4864864864864864,3.7346938775510203,1.9655172413793105,1.606060606060606,1.6666666666666665,4.717171717171717
Trampoline (with ZAYN),SHAED,3.466019417475728,2.8775510204081636,3.556701030927835,4.724137931034482,1.7567567567567568,3.0408163265306123,1.6896551724137931,3.2626262626262625,1.25,4.717171717171717
Happier,Marshmello,2.941747572815534,4.224489795918368,3.845360824742268,4.931034482758621,1.9189189189189189,3.7346938775510203,2.103448275862069,1.7676767676767677,1.4166666666666667,4.636363636363637
Truth Hurts,Lizzo,4.067961165048544,3.5306122448979593,3.9690721649484537,4.931034482758621,1.6486486486486487,2.673469387755102,1.5379310344827586,1.4444444444444444,1.9166666666666665,4.636363636363637
Good as Hell (feat. Ariana Grande) - Remix,Lizzo,2.8640776699029127,4.63265306122449,3.7628865979381443,4.931034482758621,5.0,2.9591836734693877,1.3448275862068966,2.212121212121212,1.5,4.636363636363637
Higher Love,Kygo,3.0194174757281553,3.7755102040816326,3.845360824742268,4.655172413793103,1.5405405405405406,2.63265306122449,2.296551724137931,1.0808080808080809,1.25,4.555555555555555
Only Human,Jonas Brothers,2.825242718446602,3.0408163265306123,4.298969072164948,4.724137931034482,1.3243243243243243,4.551020408163265,1.6758620689655173,1.4444444444444444,1.5833333333333335,4.515151515151516
Beautiful People (feat. Khalid),Ed Sheeran,2.8058252427184467,3.6530612244897958,3.6391752577319587,4.586206896551724,1.4324324324324325,3.2448979591836733,1.8827586206896552,1.4848484848484849,2.583333333333333,4.474747474747475
Sucker,Jonas Brothers,3.679611650485437,3.979591836734694,4.463917525773196,4.793103448275862,1.5945945945945947,4.877551020408163,1.6482758620689655,1.1616161616161615,1.5,4.474747474747475
Don't Call Me Up,Mabel,2.9223300970873787,4.591836734693878,3.7628865979381443,4.931034482758621,1.4324324324324325,1.9387755102040818,1.6068965517241378,2.212121212121212,2.25,4.474747474747475
I Don't Care (with Justin Bieber),Ed Sheeran,2.9805825242718447,3.7755102040816326,4.298969072164948,4.793103448275862,1.4864864864864864,4.428571428571429,2.186206896551724,1.3636363636363638,1.3333333333333333,4.434343434343434
Talk (feat. Disclosure),Khalid,3.6407766990291264,2.63265306122449,4.711340206185567,4.517241379310345,1.3243243243243243,2.428571428571429,1.8827586206896552,1.202020202020202,2.083333333333333,4.3939393939393945
Giant (with Rag'n'Bone Man),Calvin Harris,3.3689320388349513,4.63265306122449,4.340206185567011,4.862068965517242,1.4324324324324325,3.489795918367347,2.310344827586207,1.0808080808080809,1.3333333333333333,4.3939393939393945
Takeaway,The Chainsmokers,2.941747572815534,3.0816326530612246,3.185567010309278,4.586206896551724,1.5405405405405406,2.428571428571429,2.048275862068966,1.5252525252525253,1.25,4.353535353535353
All Around The World (La La La),R3HAB,3.4271844660194173,4.5102040816326525,4.010309278350515,4.793103448275862,1.5945945945945947,3.122448979591837,1.193103448275862,2.9393939393939394,1.25,4.313131313131313
Girls Like You (feat. Cardi B),Maroon 5,3.4271844660194173,3.204081632653061,4.505154639175258,4.655172413793103,1.7027027027027026,2.836734693877551,2.406896551724138,3.303030303030303,1.4166666666666667,4.272727272727273
Call You Mine,The Chainsmokers,3.0194174757281553,3.857142857142857,3.4329896907216493,4.724137931034482,2.8378378378378377,3.122448979591837,2.1586206896551725,1.808080808080808,1.25,4.272727272727273
No Guidance (feat. Drake),Chris Brown,2.8058252427184467,2.836734693877551,3.88659793814433,4.655172413793103,1.864864864864865,1.5714285714285714,2.7517241379310344,1.4848484848484849,2.25,4.272727272727273
Antisocial (with Travis Scott),Ed Sheeran,3.9514563106796117,4.346938775510204,3.9690721649484537,4.793103448275862,2.945945945945946,4.714285714285714,1.386206896551724,1.5252525252525253,1.4166666666666667,4.151515151515151
"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,2.8640776699029127,4.26530612244898,4.463917525773196,4.862068965517242,1.3243243243243243,3.5306122448979593,2.089655172413793,1.6464646464646466,2.916666666666667,4.111111111111111
Con Calma - Remix,Daddy Yankee,2.825242718446602,4.551020408163265,4.051546391752577,4.931034482758621,1.2162162162162162,3.489795918367347,1.6482758620689655,1.6868686868686869,1.4166666666666667,4.070707070707071
Find U Again (feat. Camila Cabello),Mark Ronson,3.0194174757281553,3.693877551020408,3.515463917525773,4.655172413793103,2.081081081081081,1.6530612244897958,1.5793103448275863,1.0404040404040404,1.25,4.03030303030303
Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,2.8446601941747574,4.224489795918368,4.092783505154639,4.724137931034482,1.3783783783783785,3.489795918367347,1.993103448275862,1.8484848484848486,2.0,4.03030303030303
"No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",DJ Khaled,3.6407766990291264,4.1020408163265305,3.185567010309278,4.793103448275862,1.4864864864864864,3.6530612244897958,2.7379310344827585,1.2828282828282829,3.8333333333333335,3.8282828282828283
Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,3.2135922330097086,4.224489795918368,3.4742268041237114,4.724137931034482,3.27027027027027,1.9795918367346939,2.1448275862068966,1.0404040404040404,1.5833333333333335,3.787878787878788
Kills You Slowly,The Chainsmokers,3.912621359223301,2.795918367346939,3.88659793814433,4.517241379310345,1.7027027027027026,1.9387755102040818,2.089655172413793,1.2424242424242424,1.5,3.707070707070707
